datetime,shape_pu,load_kw_low,load_kw_base,load_kw_high
1900-01-30 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-30 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-30 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-30 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-30 07:00:00,0.4609551097776608,18.943360675794278,23.679200844742848,28.41504101369142
1900-01-30 08:00:00,0.7669885750301673,31.52007842589728,39.4000980323716,47.28011763884593
1900-01-30 09:00:00,1.539222720220026,63.25572822822024,79.0696602852753,94.88359234233037
1900-01-30 10:00:00,1.3306964913640213,54.68615717934334,68.35769647417918,82.02923576901502
1900-01-30 11:00:00,1.2860796886859245,52.85258994599689,66.06573743249612,79.27888491899535
1900-01-30 12:00:00,1.3197954436630381,54.238168917659095,67.79771114707387,81.35725337648866
1900-01-30 13:00:00,1.393597235865297,57.271119282135494,71.58889910266936,85.90667892320324
1900-01-30 14:00:00,1.3536690788903674,55.630236118782214,69.53779514847777,83.44535417817333
1900-01-30 15:00:00,1.293351910982307,53.15144839653316,66.43931049566645,79.72717259479975
1900-01-30 16:00:00,1.2935076570124375,53.157848918319345,66.44731114789919,79.73677337747903
1900-01-30 17:00:00,1.3783612492519295,56.6449828459697,70.80622855746212,84.96747426895456
1900-01-30 18:00:00,1.0839903496856738,44.54754861721947,55.684435771524335,66.82132292582921
1900-01-30 19:00:00,0.6568796054010608,26.995052276755924,33.7438153459449,40.49257841513389
1900-01-30 20:00:00,0.5606704648356008,23.041251979545237,28.801564974431546,34.561877969317855
1900-01-30 21:00:00,0.5071184373245983,20.84048372566842,26.050604657085525,31.260725588502634
1900-01-30 22:00:00,0.4837885095311651,19.881719569773907,24.852149462217383,29.822579354660864
1900-01-30 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
1900-01-31 00:00:00,0.363982604818206,14.958189239104355,18.697736548880442,22.437283858656535
1900-01-31 01:00:00,0.29236878378020326,12.015155497816572,15.018944372270715,18.022733246724858
1900-01-31 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-31 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-31 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-31 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-31 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-01-31 07:00:00,0.4609551097776608,18.943360675794278,23.679200844742848,28.41504101369142
1900-01-31 08:00:00,0.7595517959981046,31.21445736978512,39.0180717122314,46.821686054677684
1900-01-31 09:00:00,1.502152921880864,61.7323118581177,77.16538982264711,92.59846778717656
1900-01-31 10:00:00,1.3206211500574863,54.272102057156964,67.8401275714462,81.40815308573546
1900-01-31 11:00:00,1.2839571003249957,52.76536028732858,65.95670035916073,79.14804043099289
1900-01-31 12:00:00,1.3213616283299474,54.30253267109372,67.87816583886716,81.4537990066406
1900-01-31 13:00:00,1.392626623816975,57.2312311157661,71.53903889470762,85.84684667364915
1900-01-31 14:00:00,1.35541284063774,55.70189756045506,69.62737195056883,83.5528463406826
1900-01-31 15:00:00,1.286292182696612,52.861322576573095,66.07665322071637,79.29198386485965
1900-01-31 16:00:00,1.2892069746411332,52.98110854689588,66.22638568361985,79.47166282034384
1900-01-31 17:00:00,1.3463340748620216,55.328797597069375,69.16099699633672,82.99319639560407
1900-01-31 18:00:00,1.0597738221129884,43.55234885395843,54.44043606744803,65.32852328093765
1900-01-31 19:00:00,0.6512386347433468,26.76323156479507,33.454039455993836,40.14484734719261
1900-01-31 20:00:00,0.5618505708365732,23.089749486434513,28.86218685804314,34.63462422965178
1900-01-31 21:00:00,0.5071184373245983,20.84048372566842,26.050604657085525,31.260725588502634
1900-01-31 22:00:00,0.4837885095311651,19.881719569773907,24.852149462217383,29.822579354660864
1900-01-31 23:00:00,0.3907644272666069,16.058812079449595,20.073515099311997,24.088218119174396
1900-02-01 00:00:00,0.363982604818206,14.958189239104355,18.697736548880442,22.437283858656535
1900-02-01 01:00:00,0.29236878378020326,12.015155497816572,15.018944372270715,18.022733246724858
1900-02-01 02:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-01 03:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-01 04:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-01 05:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-01 06:00:00,0.28945709792084473,11.895497174829234,14.869371468536544,17.843245762243853
1900-02-01 07:00:00,0.5340780531329545,21.948413142450185,27.43551642806273,32.92261971367528
1900-02-01 08:00:00,0.825908102277556,33.94142886072147,42.426786075901845,50.91214329108222
1900-02-01 09:00:00,1.612040161015587,66.2482257951611,82.81028224395138,99.37233869274166
